[INFO ] 2015-01-16 13:40:29,255 [MSC service thread 1-8] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:34:13,195 [repositories/fiteagle] POST transaction to repository
[INFO ] 2015-01-16 15:34:13,201 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:34:13,204 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:34:13,353 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:40:09,307 [MSC service thread 1-7] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:40:29,343 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:40:29,474 [default task-15] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:40:29,619 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:40:29,780 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:40:31,897 [default task-23] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:40:32,017 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:40:35,524 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:40:35,667 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:44:33,151 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:44:33,153 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:33,161 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:33,319 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:44:34,035 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:44:34,036 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:34,184 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:44:40,388 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:40,561 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:44:42,731 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:44:42,733 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:42,882 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:44:53,496 [repositories/fiteagle] POST transaction to repository
[INFO ] 2015-01-16 15:44:53,509 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:44:53,510 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:53,826 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:44:56,750 [repositories/fiteagle] POST transaction to repository
[INFO ] 2015-01-16 15:44:56,754 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:44:56,755 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:56,928 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:44:59,334 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:44:59,335 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:59,339 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:44:59,484 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:45:00,361 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:45:00,362 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:45:00,502 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:45:17,657 [MSC service thread 1-5] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:45:23,452 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:45:23,793 [default task-5] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:45:23,912 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:45:23,914 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:45:24,097 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:45:34,398 [repositories/fiteagle] POST transaction to repository
[INFO ] 2015-01-16 15:45:34,417 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:45:34,420 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:45:34,604 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:46:01,706 [MSC service thread 1-7] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:46:09,938 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:46:10,071 [default task-5] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:46:10,479 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:46:10,489 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:46:10,683 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:47:24,837 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:47:24,899 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:47:24,904 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:47:37,154 [repositories/fiteagle] POST SPARQL update request to repository
[INFO ] 2015-01-16 15:47:37,294 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:47:37,580 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:47:40,905 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:47:40,914 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:47:41,061 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:47:49,090 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:47:49,141 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:47:49,142 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:48:01,526 [repositories/fiteagle] POST SPARQL update request to repository
[WARN ] 2015-01-16 15:48:01,535 [repositories/fiteagle] exception during update execution: 
org.openrdf.sail.SailException: org.openrdf.rio.RDFParseException: Namespace prefix 'abc' used but not defined [line 8]
	at org.openrdf.repository.sail.helpers.SailUpdateExecutor.executeInsertData(SailUpdateExecutor.java:377)
	at org.openrdf.repository.sail.helpers.SailUpdateExecutor.executeUpdate(SailUpdateExecutor.java:134)
	at org.openrdf.repository.sail.SailUpdate.execute(SailUpdate.java:91)
	at org.openrdf.http.server.repository.statements.StatementsController.getSparqlUpdateResult(StatementsController.java:271)
	at org.openrdf.http.server.repository.statements.StatementsController.handleRequestInternal(StatementsController.java:126)
	at org.springframework.web.servlet.mvc.AbstractController.handleRequest(AbstractController.java:153)
	at org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter.handle(SimpleControllerHandlerAdapter.java:48)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:875)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:807)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:571)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:511)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:707)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:790)
	at io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:85)
	at io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:61)
	at io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
	at org.wildfly.extension.undertow.security.SecurityContextAssociationHandler.handleRequest(SecurityContextAssociationHandler.java:78)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at io.undertow.servlet.handlers.security.SSLInformationAssociationHandler.handleRequest(SSLInformationAssociationHandler.java:113)
	at io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler.handleRequest(ServletAuthenticationCallHandler.java:56)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at io.undertow.security.handlers.AbstractConfidentialityHandler.handleRequest(AbstractConfidentialityHandler.java:45)
	at io.undertow.servlet.handlers.security.ServletConfidentialityConstraintHandler.handleRequest(ServletConfidentialityConstraintHandler.java:61)
	at io.undertow.security.handlers.AuthenticationMechanismsHandler.handleRequest(AuthenticationMechanismsHandler.java:58)
	at io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler.handleRequest(CachedAuthenticatedSessionHandler.java:70)
	at io.undertow.security.handlers.SecurityInitialHandler.handleRequest(SecurityInitialHandler.java:76)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at org.wildfly.extension.undertow.security.jacc.JACCContextIdHandler.handleRequest(JACCContextIdHandler.java:61)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at io.undertow.servlet.handlers.ServletInitialHandler.handleFirstRequest(ServletInitialHandler.java:240)
	at io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:227)
	at io.undertow.servlet.handlers.ServletInitialHandler.access$000(ServletInitialHandler.java:73)
	at io.undertow.servlet.handlers.ServletInitialHandler$1.handleRequest(ServletInitialHandler.java:146)
	at io.undertow.server.Connectors.executeRootHandler(Connectors.java:177)
	at io.undertow.server.HttpServerExchange$1.run(HttpServerExchange.java:727)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: org.openrdf.rio.RDFParseException: Namespace prefix 'abc' used but not defined [line 8]
	at org.openrdf.rio.helpers.RDFParserHelper.reportFatalError(RDFParserHelper.java:441)
	at org.openrdf.rio.helpers.RDFParserBase.reportFatalError(RDFParserBase.java:671)
	at org.openrdf.rio.turtle.TurtleParser.reportFatalError(TurtleParser.java:1306)
	at org.openrdf.rio.helpers.RDFParserBase.getNamespace(RDFParserBase.java:356)
	at org.openrdf.rio.turtle.TurtleParser.parseQNameOrBoolean(TurtleParser.java:1037)
	at org.openrdf.rio.turtle.TurtleParser.parseValue(TurtleParser.java:618)
	at org.openrdf.rio.turtle.TurtleParser.parseSubject(TurtleParser.java:449)
	at org.openrdf.rio.turtle.TurtleParser.parseTriples(TurtleParser.java:383)
	at org.openrdf.repository.sail.helpers.SPARQLUpdateDataBlockParser.parseGraph(SPARQLUpdateDataBlockParser.java:166)
	at org.openrdf.rio.trig.TriGParser.parseStatement(TriGParser.java:119)
	at org.openrdf.rio.turtle.TurtleParser.parse(TurtleParser.java:216)
	at org.openrdf.rio.turtle.TurtleParser.parse(TurtleParser.java:159)
	at org.openrdf.repository.sail.helpers.SailUpdateExecutor.executeInsertData(SailUpdateExecutor.java:374)
	... 38 common frames omitted
[ERROR] 2015-01-16 15:48:01,536 [repositories/fiteagle] Error while handling request (500): org.openrdf.query.UpdateExecutionException: org.openrdf.sail.SailException: org.openrdf.rio.RDFParseException: Namespace prefix 'abc' used but not defined [line 8]
[WARN ] 2015-01-16 15:48:01,537 [repositories/fiteagle] Rolling back transaction due to connection close
java.lang.Throwable: null
	at org.openrdf.sail.helpers.SailConnectionBase.close(SailConnectionBase.java:245)
	at org.openrdf.repository.sail.SailRepositoryConnection.close(SailRepositoryConnection.java:129)
	at org.openrdf.http.server.repository.RepositoryInterceptor.cleanUpResources(RepositoryInterceptor.java:157)
	at org.openrdf.http.server.ServerInterceptor.afterCompletion(ServerInterceptor.java:55)
	at org.openrdf.http.server.ServerInterceptor$$FastClassByCGLIB$$966e62ef.invoke(<generated>)
	at net.sf.cglib.proxy.MethodProxy.invoke(MethodProxy.java:191)
	at org.springframework.aop.framework.Cglib2AopProxy$CglibMethodInvocation.invokeJoinpoint(Cglib2AopProxy.java:700)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:149)
	at org.springframework.aop.support.DelegatingIntroductionInterceptor.doProceed(DelegatingIntroductionInterceptor.java:131)
	at org.springframework.aop.support.DelegatingIntroductionInterceptor.invoke(DelegatingIntroductionInterceptor.java:119)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:171)
	at org.springframework.aop.framework.Cglib2AopProxy$DynamicAdvisedInterceptor.intercept(Cglib2AopProxy.java:635)
	at org.openrdf.http.server.repository.RepositoryInterceptor$$EnhancerByCGLIB$$866027a9.afterCompletion(<generated>)
	at org.springframework.web.servlet.DispatcherServlet.triggerAfterCompletion(DispatcherServlet.java:1244)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:915)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:807)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:571)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:511)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:707)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:790)
	at io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:85)
	at io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:61)
	at io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
	at org.wildfly.extension.undertow.security.SecurityContextAssociationHandler.handleRequest(SecurityContextAssociationHandler.java:78)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at io.undertow.servlet.handlers.security.SSLInformationAssociationHandler.handleRequest(SSLInformationAssociationHandler.java:113)
	at io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler.handleRequest(ServletAuthenticationCallHandler.java:56)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at io.undertow.security.handlers.AbstractConfidentialityHandler.handleRequest(AbstractConfidentialityHandler.java:45)
	at io.undertow.servlet.handlers.security.ServletConfidentialityConstraintHandler.handleRequest(ServletConfidentialityConstraintHandler.java:61)
	at io.undertow.security.handlers.AuthenticationMechanismsHandler.handleRequest(AuthenticationMechanismsHandler.java:58)
	at io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler.handleRequest(CachedAuthenticatedSessionHandler.java:70)
	at io.undertow.security.handlers.SecurityInitialHandler.handleRequest(SecurityInitialHandler.java:76)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at org.wildfly.extension.undertow.security.jacc.JACCContextIdHandler.handleRequest(JACCContextIdHandler.java:61)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:25)
	at io.undertow.servlet.handlers.ServletInitialHandler.handleFirstRequest(ServletInitialHandler.java:240)
	at io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:227)
	at io.undertow.servlet.handlers.ServletInitialHandler.access$000(ServletInitialHandler.java:73)
	at io.undertow.servlet.handlers.ServletInitialHandler$1.handleRequest(ServletInitialHandler.java:146)
	at io.undertow.server.Connectors.executeRootHandler(Connectors.java:177)
	at io.undertow.server.HttpServerExchange$1.run(HttpServerExchange.java:727)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
[INFO ] 2015-01-16 15:48:01,707 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:48:01,758 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:48:01,760 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:48:13,461 [repositories/fiteagle] POST SPARQL update request to repository
[INFO ] 2015-01-16 15:48:13,513 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:48:13,679 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:48:16,046 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:48:16,046 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:48:16,207 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:48:46,933 [MSC service thread 1-1] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:48:51,640 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:48:51,981 [default task-5] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:48:52,115 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:48:52,121 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:48:52,416 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:48:55,012 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:48:55,014 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:48:55,194 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:49:15,256 [MSC service thread 1-7] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:49:18,808 [MSC service thread 1-3] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:49:25,370 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:49:25,508 [default task-52] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:49:25,615 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:49:25,617 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:49:25,903 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:04,267 [MSC service thread 1-8] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:50:08,358 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:08,685 [default task-5] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:08,822 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:50:08,826 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:09,176 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:13,793 [default task-28] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:13,960 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:15,215 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:15,358 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:17,218 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:50:17,221 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:17,357 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:44,178 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:50:44,179 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:44,198 [repositories/fiteagle] POST query -1598642565
[INFO ] 2015-01-16 15:50:44,238 [repositories/fiteagle] Request for query -1598642565 is finished
[INFO ] 2015-01-16 15:50:44,425 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:45,128 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:50:45,136 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:45,278 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:45,942 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:50:45,942 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:45,949 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:46,088 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:46,771 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:46,907 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:47,501 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:50:47,505 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:47,640 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:50:57,375 [default task-20] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:50:57,549 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:51:06,756 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:51:06,923 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:51:44,389 [MSC service thread 1-8] Logback logging API implementation is configured.
[INFO ] 2015-01-16 15:51:49,083 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:51:49,440 [default task-5] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:51:49,613 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:51:49,887 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:51:53,092 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:51:53,095 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:51:53,237 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:51:57,919 [repositories/fiteagle] POST transaction to repository
[INFO ] 2015-01-16 15:51:57,937 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:51:57,940 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:51:58,111 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:52:01,362 [repositories/fiteagle] POST transaction to repository
[INFO ] 2015-01-16 15:52:01,369 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:52:01,374 [repositories/fiteagle] Request for query 3392903 is finished
[INFO ] 2015-01-16 15:52:01,530 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-16 15:52:34,777 [repositories/fiteagle] POST transaction to repository
[INFO ] 2015-01-16 15:52:34,785 [repositories/fiteagle] GET namespace list
[INFO ] 2015-01-16 15:52:34,786 [repositories/fiteagle] Request for query 3392903 is finished
